11,8BF,https://query.wikidata.org/#SELECT%20%3FMarvel_Comics%20%3FMarvel_ComicsLabel%20%3Fpersonajes%20%3FpersonajesLabel%20WHERE%20%7B%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22%5BAUTO_LANGUAGE%5D%2Cen%22.%20%7D%0A%20%20%3FMarvel_Comics%20wdt%3AP1080%20wd%3AQ931597.%0A%20%20OPTIONAL%20%7B%20%3FMarvel_Comics%20wdt%3AP674%20%3Fpersonajes.%20%7D%0A%7D%0ALIMIT%20100,1511358983463
11,9BS,-,1511358985371
4,9AF,,1511359000879
4,10AS,-,1511359002506
4,10AF,,1511359003439
0,10AF,http://facet.dcc.uchile.cl/grafa/search?lang=es&instance=Q16521&properties=P171%23%23Q7367&properties=&properties=,1511359029709
10,10AF,,1511359214638
11,9BF,,1511359232807
11,10BS,-,1511359234445
11,10BF,https://query.wikidata.org/#SELECT%20%3FCulicidae%20%3FCulicidaeLabel%20WHERE%20%7B%0A%20%20SERVICE%20wikibase%3Alabel%20%7B%20bd%3AserviceParam%20wikibase%3Alanguage%20%22%5BAUTO_LANGUAGE%5D%2Cen%22.%20%7D%0A%20%20%0A%20%20OPTIONAL%20%7B%20%20%7D%0A%20%20%0A%20%20%0A%20%20%0A%20%20%3FCulicidae%20wdt%3AP171%20wd%3AQ7367.%0A%7D%0ALIMIT%20100,1511359412542
